Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-05-17,05:00:00,CNR3923699745,Success,133104,Bike,Pammal,Kilpauk,5.53,7.44,0,NULL,0,NULL,0,NULL,707.5,16.05,4.4,4.2
2025-05-03,15:00:00,CNR4031281545,Success,643878,Prime Plus,Broadway,Vadapalani,5.83,6.9,0,NULL,0,NULL,0,NULL,579.8143581,17.3,4.5,4.8
2025-05-30,01:00:00,CNR8272725281,Success,739711,Mini,Mylapore,Perambur,4.39,14.24,0,NULL,0,NULL,0,NULL,734.4108432,21.33,4.2,4.2
2025-05-24,21:00:00,CNR6469458472,Success,227794,Bike,Pallavaram,Mount Road,9.84,12.64,0,NULL,0,NULL,0,NULL,361.4073868,10.05,4.6,4
2025-05-19,20:00:00,CNR8112345816,Cancelled by Driver,883641,Mini,Nanganallur,Mylapore,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-24,23:00:00,CNR8285000265,Success,243941,Auto,Mogappair,Semmancheri,3.94,10.71,0,NULL,0,NULL,0,NULL,120.9964427,13.57,4.6,3.7
2025-05-06,20:00:00,CNR4990452762,Success,526673,eBike,Washermanpet,Kelambakkam,9.71,6.18,0,NULL,0,NULL,0,NULL,135.7842882,18.08,4.3,4.6
2025-05-02,14:00:00,CNR6046864799,Cancelled by Driver,978292,Prime Plus,Ashok Nagar,Mandaveli,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-13,08:00:00,CNR4765583254,Success,109717,Prime Sedan,Triplicane,Vepery,9.86,5.7,0,NULL,0,NULL,0,NULL,544.5211783,28.28,4.8,4.2
2025-05-09,05:00:00,CNR4473829163,Cancelled by Customer,446747,Prime Plus,Thoraipakkam,Aminjikarai,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-01,14:00:00,CNR8458717057,Cancelled by Driver,929179,Prime Sedan,Triplicane,Pallavaram,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-27,01:00:00,CNR9147736635,Success,967161,Mini,Parrys,Vadapalani,7.35,4.4,0,NULL,0,NULL,0,NULL,254.67,8.95,3.9,3.9
2025-05-12,09:00:00,CNR9392515666,Success,416613,Bike,Thoraipakkam,Triplicane,7.23,11.01,0,NULL,0,NULL,0,NULL,168.34,10.59,4.1,4.3
2025-05-31,00:00:00,CNR8601409432,Success,823821,Auto,Sholinganallur,Tambaram,3.77,14.45,0,NULL,0,NULL,0,NULL,495.5351848,12.46,4.6,4.9
2025-05-23,22:00:00,CNR4545940090,Success,898867,Prime Plus,Pallavaram,Siruseri,8.3,8.83,0,NULL,0,NULL,0,NULL,466.8978827,5.14,4.7,4.9
2025-05-09,15:00:00,CNR1643611097,Success,444056,Prime SUV,Koyambedu,Padi,3.64,9.58,0,NULL,0,NULL,0,NULL,200.04,24.64,4.2,4.3
2025-05-20,11:00:00,CNR3421980125,Cancelled by Driver,685941,Mini,Pallavaram,T Nagar,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,20:00:00,CNR4506639908,Success,882032,Prime Plus,Chetpet,Chromepet,4.76,2.83,0,NULL,0,NULL,0,NULL,162.1172315,28.15,3.5,4.1
2025-05-06,18:00:00,CNR7100408092,Cancelled by Customer,501058,Mini,Royapettah,Egmore,NULL,NULL,1,Wrong Address,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,16:00:00,CNR2493660313,Success,287143,Bike,Mandaveli,Koyambedu,9.83,12.85,0,NULL,0,NULL,0,NULL,285.2015605,22.13,4.1,4.1
2025-05-10,19:00:00,CNR6358023411,Success,462974,Prime Plus,Saidapet,Mylapore,7.8,3.47,0,NULL,0,NULL,0,NULL,789.4481208,26.75,3.5,3.8
2025-05-05,07:00:00,CNR3550970716,Incomplete,568127,Bike,Pallavaram,Manapakkam,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-02,21:00:00,CNR7022683808,Cancelled by Driver,345722,Bike,Nanganallur,Siruseri,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,23:00:00,CNR2242377075,Success,955413,eBike,Triplicane,Vadapalani,8.18,12.64,0,NULL,0,NULL,0,NULL,1189.986893,16.6,4.1,3.9
2025-05-24,18:00:00,CNR4915196257,Success,756401,eBike,Avadi,Broadway,9.78,14.24,0,NULL,0,NULL,0,NULL,386.8610116,13.66,3.7,4.1
2025-05-23,22:00:00,CNR3033747850,Success,990598,Prime Plus,T Nagar,Manapakkam,5.7,2.75,0,NULL,0,NULL,0,NULL,311.9967256,12.88,3.9,4
2025-05-04,08:00:00,CNR9255898264,Cancelled by Driver,988283,Prime Sedan,Egmore,Mount Road,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-03,04:00:00,CNR6448001026,Incomplete,806396,Bike,Vepery,Ashok Nagar,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-26,01:00:00,CNR3400244542,Success,602681,Prime Plus,Velachery,T Nagar,2.12,14.18,0,NULL,0,NULL,0,NULL,999.6148063,15.41,3.9,4.4
2025-05-09,17:00:00,CNR6510697299,Success,588899,Bike,Kelambakkam,Villivakkam,4.88,13.48,0,NULL,0,NULL,0,NULL,388.9654293,23.33,4,3.8
2025-05-14,08:00:00,CNR2777816561,Success,689849,Prime SUV,Nungambakkam,Semmancheri,4.09,14.15,0,NULL,0,NULL,0,NULL,160.9645641,11.24,4.1,4.8
2025-05-22,07:00:00,CNR6744794855,Cancelled by Customer,900441,Prime SUV,Choolaimedu,Thoraipakkam,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-20,15:00:00,CNR8709361138,Success,277487,Prime Plus,Thoraipakkam,Mount Road,9.34,9.05,0,NULL,0,NULL,0,NULL,805.99,2.95,4.8,4.9
2025-05-29,12:00:00,CNR5322385617,Success,244170,Prime SUV,Sholinganallur,Nungambakkam,3.21,4.84,0,NULL,0,NULL,0,NULL,601.61,19.86,4.9,4.9
2025-05-29,03:00:00,CNR3095318649,Success,106933,Bike,Broadway,Ambattur,6.24,5.57,0,NULL,0,NULL,0,NULL,1175.23,24.77,4.5,4.7
2025-05-08,15:00:00,CNR1639509845,Cancelled by Driver,301255,Bike,Koyambedu,Porur,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,22:00:00,CNR5634352383,Success,525750,Mini,Triplicane,Perambur,3.81,10.89,0,NULL,0,NULL,0,NULL,872.3972431,23.27,3.6,4.1
2025-05-24,13:00:00,CNR3044426338,Success,767678,Auto,Pammal,Kotturpuram,8.76,10.38,0,NULL,0,NULL,0,NULL,489.5358983,27.05,4.9,3.8
2025-05-30,12:00:00,CNR7337225482,Incomplete,148823,Auto,Pallavaram,Saidapet,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-29,01:00:00,CNR1141312095,Success,991737,Prime Sedan,Anna Nagar,Nanganallur,8.02,11.27,0,NULL,0,NULL,0,NULL,538.13,6.55,3.9,4.8
2025-05-17,14:00:00,CNR7616665277,Cancelled by Driver,502491,Prime SUV,Semmancheri,Kodambakkam,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,08:00:00,CNR2485455239,Success,202430,Mini,Nungambakkam,Chromepet,8.15,14.41,0,NULL,0,NULL,0,NULL,111.8502636,9.65,5,4.2
2025-05-16,04:00:00,CNR6907413963,Success,294760,eBike,Chetpet,Perungudi,8.18,5.84,0,NULL,0,NULL,0,NULL,371.09,9.5,4.1,4.7
2025-05-07,13:00:00,CNR8471762590,Success,432061,Prime Sedan,Guindy,Egmore,4.47,6.68,0,NULL,0,NULL,0,NULL,396.74,7.25,4.2,4.3
2025-05-18,09:00:00,CNR1443639751,Success,193972,Prime Sedan,Broadway,Egmore,8.28,13.23,0,NULL,0,NULL,0,NULL,166.66,23.82,4.6,4.3
2025-05-11,08:00:00,CNR2635231601,Success,245584,Prime Sedan,T Nagar,Saidapet,2.51,7.65,0,NULL,0,NULL,0,NULL,130.7685446,9.05,3.9,4.4
2025-05-26,08:00:00,CNR3648572296,Success,580102,Auto,Kodambakkam,T Nagar,5.17,12.94,0,NULL,0,NULL,0,NULL,276.0891686,14.06,4.7,4.5
2025-05-26,08:00:00,CNR5879617459,Success,436241,Bike,Pammal,Mylapore,3.42,7.18,0,NULL,0,NULL,0,NULL,943.0317234,29.1,4.7,4
2025-05-12,23:00:00,CNR6982610835,Success,219420,Bike,Mylapore,Chetpet,3.44,11.98,0,NULL,0,NULL,0,NULL,1160.082441,7.87,4.7,4.7
2025-05-03,22:00:00,CNR3144490990,Cancelled by Customer,764100,Prime Sedan,Perambur,Porur,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,02:00:00,CNR5612645121,Success,726979,Mini,Chetpet,Mandaveli,9.39,13.31,0,NULL,0,NULL,0,NULL,714.71,29.12,4.6,4.7
2025-05-26,08:00:00,CNR1364994639,Success,906306,Prime Plus,Perungudi,Villivakkam,6.9,9.32,0,NULL,0,NULL,0,NULL,486.7244534,11.28,4.7,3.7
2025-05-05,04:00:00,CNR2111272861,Success,635482,eBike,Koyambedu,Broadway,6.6,7.8,0,NULL,0,NULL,0,NULL,335.4359826,16.01,4,3.5
2025-05-05,11:00:00,CNR6563839027,Success,190025,Auto,Thoraipakkam,Korattur,4.74,12.2,0,NULL,0,NULL,0,NULL,139.0492125,22.22,4.2,3.6
2025-05-02,21:00:00,CNR1494287462,Cancelled by Customer,990429,Prime Sedan,Kelambakkam,Guindy,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,09:00:00,CNR3216176949,Success,678719,Prime Plus,Velachery,Broadway,5.7,12.37,0,NULL,0,NULL,0,NULL,691.57712,13.08,4.6,4.8
2025-05-20,04:00:00,CNR7838460497,Success,507723,Auto,Manapakkam,Nanganallur,8.02,12.51,0,NULL,0,NULL,0,NULL,168.82,26.42,3.8,4
2025-05-20,12:00:00,CNR5784400161,Success,803281,Prime SUV,Choolaimedu,Koyambedu,4.51,7.05,0,NULL,0,NULL,0,NULL,531.8,11.86,4.2,3.8
2025-05-29,17:00:00,CNR9953941533,Success,240454,Prime Sedan,Kilpauk,Perambur,3.46,11.01,0,NULL,0,NULL,0,NULL,155.1469194,12.74,3.8,4.5
2025-05-30,14:00:00,CNR6011649263,Cancelled by Driver,402865,Prime Plus,Madipakkam,Vadapalani,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-16,07:00:00,CNR5088130061,Success,608149,Prime Plus,Mylapore,Royapettah,6.04,8.43,0,NULL,0,NULL,0,NULL,435.9567208,15.68,3.6,3.5
2025-05-10,09:00:00,CNR2254516608,Success,388204,Prime Plus,Mount Road,Tambaram,5.66,11.65,0,NULL,0,NULL,0,NULL,201.8898958,5.2,4.7,4.7
2025-05-16,15:00:00,CNR4250372185,Success,896922,eBike,Padi,Mount Road,5.4,11.57,0,NULL,0,NULL,0,NULL,819.04,26.49,3.5,3.9
2025-05-04,17:00:00,CNR5269015757,Cancelled by Driver,913308,Prime SUV,Perambur,Nanganallur,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-27,00:00:00,CNR8012696455,Cancelled by Driver,274044,Bike,Kodambakkam,Nanganallur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,07:00:00,CNR3313993297,Success,439375,eBike,Tambaram,Triplicane,8.86,14.81,0,NULL,0,NULL,0,NULL,966.4947955,24,4.9,5
2025-05-28,23:00:00,CNR4719780110,Cancelled by Driver,361805,Prime Plus,Manapakkam,Vadapalani,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,21:00:00,CNR8011113122,Success,758309,Mini,Royapettah,Padi,8.36,12,0,NULL,0,NULL,0,NULL,377.8814463,26.56,4.2,4.2
2025-05-25,19:00:00,CNR4147025728,Cancelled by Driver,866437,Mini,Sholinganallur,Perungudi,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-23,19:00:00,CNR2708176663,Success,550513,Prime SUV,Nanganallur,Choolaimedu,8.63,6.39,0,NULL,0,NULL,0,NULL,294.1351616,11.62,4.5,3.6
2025-05-05,05:00:00,CNR8888575793,Success,117072,Auto,Kotturpuram,Padi,9.93,7.56,0,NULL,0,NULL,0,NULL,893.9329876,10.45,4.8,4.8
2025-05-04,23:00:00,CNR8106401208,Incomplete,362552,Auto,Thiruvanmiyur,Perungudi,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-03,05:00:00,CNR6300607425,Success,787326,Auto,Manapakkam,Guindy,5.81,3.73,0,NULL,0,NULL,0,NULL,455.36,2.26,4.5,4.7
2025-05-19,00:00:00,CNR3980840461,Success,600905,Auto,Nungambakkam,Royapettah,8.45,3.34,0,NULL,0,NULL,0,NULL,253.08842,24.77,4.8,4.5
2025-05-29,21:00:00,CNR1613549255,Cancelled by Customer,656278,Bike,Adyar,Mogappair,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,23:00:00,CNR4102821948,Success,758589,eBike,Korattur,Ambattur,5.54,4.82,0,NULL,0,NULL,0,NULL,210.8415002,22.44,4,4.1
2025-05-06,23:00:00,CNR6359201693,Success,775933,Auto,Perambur,Broadway,7.77,5.7,0,NULL,0,NULL,0,NULL,862.3630188,26.52,3.8,4.4
2025-05-09,01:00:00,CNR8506931282,Success,409898,eBike,Besant Nagar,Perambur,2.9,8.49,0,NULL,0,NULL,0,NULL,491.0787791,29.63,4.9,3.7
2025-05-25,06:00:00,CNR7102562415,Success,672896,eBike,Madipakkam,Siruseri,9.9,2.95,0,NULL,0,NULL,0,NULL,942.94,8.04,4.9,4.9
2025-05-17,23:00:00,CNR7470843264,Success,759104,eBike,Parrys,Ambattur,5.22,10.33,0,NULL,0,NULL,0,NULL,875.83,4.34,3.6,4.9
2025-05-07,15:00:00,CNR7598745558,Cancelled by Driver,509711,Bike,Sholinganallur,Siruseri,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-14,05:00:00,CNR8295757364,Success,865416,Prime SUV,Perambur,Besant Nagar,9.4,3.51,0,NULL,0,NULL,0,NULL,773.53,20.65,4.5,3.8
2025-05-01,12:00:00,CNR4040409964,Success,835575,Auto,Kotturpuram,Choolaimedu,6.18,12.18,0,NULL,0,NULL,0,NULL,892.84,5.55,4.7,3.9
2025-05-06,00:00:00,CNR5421051452,Success,946313,Mini,Saidapet,Koyambedu,7.7,9.5,0,NULL,0,NULL,0,NULL,184.78,12.08,4.2,4.4
2025-05-16,16:00:00,CNR5970608512,Cancelled by Driver,910894,Auto,Triplicane,Pallavaram,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,17:00:00,CNR1011031667,Success,112884,Prime Plus,Ashok Nagar,Washermanpet,9.36,4.33,0,NULL,0,NULL,0,NULL,822.8039378,21.99,4.5,3.8
2025-05-11,14:00:00,CNR8388580360,Success,384434,Prime SUV,Chromepet,Triplicane,6.02,13.73,0,NULL,0,NULL,0,NULL,1186.989705,28.71,3.6,4.2
2025-05-13,01:00:00,CNR6629404082,Success,190581,Bike,Aminjikarai,Adyar,4.33,12.2,0,NULL,0,NULL,0,NULL,913.53,12.31,5,5
2025-05-09,08:00:00,CNR4418680334,Success,257880,Auto,Ambattur,Anna Nagar,4.77,12.91,0,NULL,0,NULL,0,NULL,101.3158365,20.4,4.8,4.6
2025-05-05,10:00:00,CNR5222449983,Cancelled by Driver,540208,Mini,Besant Nagar,Korattur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-02,20:00:00,CNR4956843441,Incomplete,986575,Bike,Ambattur,Pammal,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-04,14:00:00,CNR3494390866,Success,629979,Prime Plus,Sholinganallur,Mandaveli,6.54,7.65,0,NULL,0,NULL,0,NULL,334.891845,10.82,4.7,4.6
2025-05-14,22:00:00,CNR6661014794,Success,385166,Prime Plus,Chromepet,Mylapore,8.16,3.42,0,NULL,0,NULL,0,NULL,216.22,10.79,3.7,4
2025-05-09,20:00:00,CNR7235936374,Success,585854,Prime Sedan,Kilpauk,Egmore,7.49,12.74,0,NULL,0,NULL,0,NULL,866.57,25.41,4,3.6
2025-05-11,14:00:00,CNR9454213661,Success,515492,Bike,Besant Nagar,Pallavaram,8.56,4.26,0,NULL,0,NULL,0,NULL,600.3583854,17.4,3.6,3.7
2025-05-06,23:00:00,CNR1521637779,Success,164664,Prime SUV,Nungambakkam,Kodambakkam,5.2,10.92,0,NULL,0,NULL,0,NULL,627.506877,27.69,3.6,5
2025-05-09,10:00:00,CNR1553155490,Success,988432,Prime SUV,Velachery,Kilpauk,5.69,4.18,0,NULL,0,NULL,0,NULL,257.9994753,2.83,4.5,3.8
2025-05-10,03:00:00,CNR4901136913,Success,388339,Prime Sedan,Padi,Korattur,6.95,5.2,0,NULL,0,NULL,0,NULL,320.2754661,3.71,3.9,3.7
2025-05-09,12:00:00,CNR8358870981,Incomplete,602985,Bike,Choolaimedu,Villivakkam,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-14,17:00:00,CNR6963052185,Success,288550,Auto,Vadapalani,Vepery,9.17,12.12,0,NULL,0,NULL,0,NULL,870.6026044,23.47,5,5
2025-05-05,06:00:00,CNR6330710675,Cancelled by Driver,659614,Prime SUV,Semmancheri,Besant Nagar,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,13:00:00,CNR8719734235,Success,472039,Prime SUV,Madipakkam,Perambur,8.45,11.07,0,NULL,0,NULL,0,NULL,730.504723,28.53,4.3,4.3
2025-05-09,00:00:00,CNR9462750778,Success,668458,Prime Sedan,Madipakkam,Choolaimedu,2.45,9.82,0,NULL,0,NULL,0,NULL,121.92,11.29,4.4,4.7
2025-05-15,12:00:00,CNR4079223686,Success,941403,Prime SUV,Vadapalani,Besant Nagar,6.69,13.92,0,NULL,0,NULL,0,NULL,444.2677866,28.9,4.1,4.9
2025-05-17,21:00:00,CNR3516922421,Success,452909,Prime Sedan,Vadapalani,Kodambakkam,7.86,7.68,0,NULL,0,NULL,0,NULL,385.5550539,21.8,4.3,4.8
2025-05-27,04:00:00,CNR8675071314,Success,334081,eBike,Chetpet,Madipakkam,7.87,5.83,0,NULL,0,NULL,0,NULL,295.48,21.66,4.4,4.8
2025-05-25,05:00:00,CNR1139082827,Cancelled by Customer,731650,Prime Sedan,Mogappair,Nungambakkam,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,04:00:00,CNR5899025962,Success,881549,Auto,Perambur,Villivakkam,3.34,13.51,0,NULL,0,NULL,0,NULL,947.3718815,26.83,4.2,3.9
2025-05-11,15:00:00,CNR3977168607,Success,467506,Prime Sedan,Guindy,Thoraipakkam,5.09,11.52,0,NULL,0,NULL,0,NULL,543.7737941,12.6,4.3,3.7
2025-05-21,10:00:00,CNR1968870456,Success,573209,Auto,Ashok Nagar,Tambaram,4.09,3.36,0,NULL,0,NULL,0,NULL,612.6331464,4.1,4.9,5
2025-05-15,10:00:00,CNR5428082088,Success,785386,Prime Plus,Vepery,Avadi,2.81,4.67,0,NULL,0,NULL,0,NULL,308.98,22.22,4.6,3.9
2025-05-13,00:00:00,CNR2277326067,Success,200575,Auto,Mandaveli,Triplicane,5.93,2.71,0,NULL,0,NULL,0,NULL,104.2,25.07,4.4,4.2
2025-05-05,03:00:00,CNR1110533960,Success,279130,eBike,Tambaram,Egmore,2.92,12.2,0,NULL,0,NULL,0,NULL,206.0017588,19.97,4.1,4.1
2025-05-17,06:00:00,CNR2586568081,Success,567429,Auto,Porur,Padi,3.81,5.49,0,NULL,0,NULL,0,NULL,967.2279214,4.4,4,4.3
2025-05-26,03:00:00,CNR7539441086,Incomplete,661527,eBike,Washermanpet,Triplicane,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-13,18:00:00,CNR5634076661,Success,995420,eBike,Ashok Nagar,Parrys,6.13,9.43,0,NULL,0,NULL,0,NULL,954.3293348,14.57,4.9,3.8
2025-05-10,00:00:00,CNR4472312361,Success,232315,Auto,Avadi,Egmore,5.48,14.96,0,NULL,0,NULL,0,NULL,203.154544,27.5,4.9,3.6
2025-05-17,13:00:00,CNR7684533347,Success,678870,Prime Sedan,Saidapet,Koyambedu,8.99,12.23,0,NULL,0,NULL,0,NULL,267.8375337,13.6,3.7,4.4
2025-05-05,06:00:00,CNR4972536230,Cancelled by Driver,690016,Prime SUV,Guindy,Tambaram,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-18,12:00:00,CNR6429425484,Success,786594,Mini,Triplicane,Vepery,3.38,7.24,0,NULL,0,NULL,0,NULL,260.6879593,13.08,4.8,4.5
2025-05-03,02:00:00,CNR8497938394,Cancelled by Driver,381631,Prime Sedan,Anna Nagar,Velachery,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-14,06:00:00,CNR4731897202,Cancelled by Driver,240913,Prime Sedan,Semmancheri,Padi,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-12,11:00:00,CNR8425136942,Success,734366,eBike,Egmore,Mylapore,9.31,7.29,0,NULL,0,NULL,0,NULL,249.5640839,3.57,4.7,3.6
2025-05-22,14:00:00,CNR2732526008,Success,918430,Prime SUV,Koyambedu,Triplicane,3.54,12.83,0,NULL,0,NULL,0,NULL,510.8038004,27.7,4.6,3.9
2025-05-20,19:00:00,CNR7464468567,Success,766275,Auto,Pallavaram,Anna Nagar,5.91,7.8,0,NULL,0,NULL,0,NULL,596.2003485,11.64,4.8,3.9
2025-05-30,09:00:00,CNR5683197659,Cancelled by Driver,128783,Mini,Besant Nagar,Kotturpuram,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,10:00:00,CNR3780475472,Success,810614,Prime Plus,Saidapet,Kelambakkam,2.16,12.14,0,NULL,0,NULL,0,NULL,1186.22,27.52,4.5,4.4
2025-05-01,08:00:00,CNR6256052258,Success,737894,Prime SUV,T Nagar,Manapakkam,7.14,7.51,0,NULL,0,NULL,0,NULL,200.7994837,15.07,4.5,4.7
2025-05-17,22:00:00,CNR3510353238,Success,107704,Bike,Perungudi,Thiruvanmiyur,6.75,5.67,0,NULL,0,NULL,0,NULL,402.6552885,9.74,4,3.9
2025-05-28,23:00:00,CNR2283298067,Incomplete,257212,Bike,Siruseri,Perambur,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-18,05:00:00,CNR8131923452,Cancelled by Customer,813824,Prime Plus,Thoraipakkam,Anna Nagar,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-12,01:00:00,CNR9190122806,Success,524252,Mini,Semmancheri,Ashok Nagar,9.96,12.61,0,NULL,0,NULL,0,NULL,980.4226777,19.87,4.2,4.9
2025-05-16,07:00:00,CNR7473868020,Success,986486,Prime Plus,Perungudi,Broadway,2.78,3.66,0,NULL,0,NULL,0,NULL,1034.042753,7.13,4.5,4
2025-05-04,19:00:00,CNR6249538855,Cancelled by Driver,334176,eBike,T Nagar,Ambattur,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-16,20:00:00,CNR6557907251,Cancelled by Driver,992562,Auto,Washermanpet,Besant Nagar,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,03:00:00,CNR4820055862,Success,624788,Auto,Pallavaram,Royapettah,5.3,13.32,0,NULL,0,NULL,0,NULL,739.8689195,29.64,4.8,5
2025-05-07,02:00:00,CNR4073772623,Cancelled by Customer,916779,Auto,Choolaimedu,Velachery,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-14,08:00:00,CNR3725152347,Cancelled by Driver,104942,Mini,Saidapet,Nanganallur,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,14:00:00,CNR4283432667,Success,613358,Prime SUV,Siruseri,Egmore,5.47,7.58,0,NULL,0,NULL,0,NULL,101.867655,16.95,4.6,4.9
2025-05-14,17:00:00,CNR3280772748,Cancelled by Driver,118786,eBike,Adyar,Sholinganallur,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-30,14:00:00,CNR9061589784,Success,427252,Prime Plus,Guindy,Royapettah,4.45,2.85,0,NULL,0,NULL,0,NULL,819.1484184,16.57,4.3,4.2
2025-05-30,07:00:00,CNR5275521470,Success,459381,Mini,Villivakkam,Siruseri,9.58,13.94,0,NULL,0,NULL,0,NULL,543.73,22.36,3.7,4.6
2025-05-26,03:00:00,CNR3167384632,Cancelled by Driver,229144,Prime Sedan,Manapakkam,Kelambakkam,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-28,07:00:00,CNR9798613995,Cancelled by Driver,150290,eBike,Guindy,Kelambakkam,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-30,10:00:00,CNR5792280830,Success,565897,Mini,Kilpauk,Broadway,7.61,4.67,0,NULL,0,NULL,0,NULL,854.31,13.78,3.7,4.3
2025-05-27,13:00:00,CNR5884080139,Success,971002,Auto,Parrys,Thoraipakkam,4.26,12.2,0,NULL,0,NULL,0,NULL,411.1835666,25.28,5,4
2025-05-18,11:00:00,CNR2268523764,Cancelled by Customer,141319,Bike,Choolaimedu,Nanganallur,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,02:00:00,CNR2007192464,Cancelled by Driver,113368,eBike,Egmore,Kilpauk,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,08:00:00,CNR5077839614,Cancelled by Driver,917392,Bike,Chromepet,Thoraipakkam,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-28,11:00:00,CNR6287793163,Success,410401,Prime Sedan,Aminjikarai,Besant Nagar,3.4,2.51,0,NULL,0,NULL,0,NULL,718.8949749,22.68,3.6,4.6
2025-05-02,22:00:00,CNR3779696951,Success,444625,Prime Sedan,Padi,Mogappair,7.86,6.84,0,NULL,0,NULL,0,NULL,476.99,13.21,4.2,4.8
